context	segment	gender
His poems were mentioned in the book Ignorance written by Milan Kundera. 	" Skácel was the editor of Host do domu, an important literary magazine between 1963 and 1969."	male
"Theodore Cuza, a Jewish history professor living in Bucharest, and his daughter Magda are brought to the keep by SS Sturmbannfuhrer Eric Kaempffer in a desperate attempt to determine what is murdering his men. "	 The professor translates a mysterious message written in blood on a wall that uses a forgotten dialect of Old Romanian or Old Slavonic.	male
"Therapeutic bleeding, routinely employed at the time, was not performed by Shannon's surgeon Mr Alexander Jack, which was to Broke's advantage. "	" The report of the surgeon described the wound as a deep cut on the parietal bone, extending from the top of the head ... towards the left ear, [the bone] penetrated for at least three inches in length."	male
"A woman arrives in Guernsey, with her son Gilliat, and buys a house said to be haunted. "	 Gilliat becomes a good fisherman and sailor.	male
"According to Frankland himself, his interest in chemistry was furthered by a case held in the court of Lancaster Castle, which was adjacent to the Free Grammar School (then located on Castle Hill, Lancaster). "	" Frankland wished to become a doctor, but the cost of training was absolutely prohibitive."	male
He graduated magna cum laude from Yale University. 	 Berlitz was a writer on paranormal phenomena.	male
"Despite rejecting Justice Foster's reasoning, Justice Tatting cannot bring himself to reach the alternative view, that the defendants' convictions should be upheld. "	" Concluding with a criticism of the prosecutor for deciding to bring the prosecution in the first place, the judge makes the unprecedented decision of withdrawing from the case."	male
"From his experiences, he wrote a short story, Die Eichenlaubfahrt (The Oak-Leaves Patrol; Lehmann-Willenbrock had been awarded the Knight's Cross with oak leaves). "	" After the war, Buchheim worked as an artist, art collector, gallery owner, art auctioneer and art publisher."	male
"However he self-identified as a Celtic Breton, writing that he was the son of a country where the goblins populate the moor and dance by the moony nights around the menhirs; where the fairies and the enchanters - Viviane and Merlin - have as a field the forest of Brocéliande; where the spirits of the unburied dead appear all white above the waters of the Bay of the Departed. "	" Ropartz was also a writer of literary works, notably poetry."	male
He would eventually become the Prime Minister of the Belarusian People's Republic. 	" Vacłaŭ Łastoŭski, another future Prime Minister of the Belarusian People's Republic, became secretary of the newspaper in 1909 and in the years 1912--1913 acted as its de facto editor."	male
"On 24 November 1943 he was awarded the Oak Leaves to his Knight's Cross for his leadership during the Battle of Orsha, during which the 4th Army taking defensive positions near the Orsha region in Belarus, temporarily halted the advance of the Western Front led by General Vasiliy Sokolovsky. "	 These successes contributed greatly to Heinrici's reputation as a defensive specialist.	male
The film was an adaptation of his story Snehathinte Mukhangal. 	" MT was the first and foremost script writer in Malayalam who wrote screenplays after having learnt cinema as a distinctive visual art which has its own language, grammar and structure."	male
"In its obituary of Oosterbaan, The Sporting News described him as a phenomenal student-athlete who in his senior year at Michigan was captain of the football team, led the Big Ten Conference in scoring in basketball and was the league's leading hitter in baseball, a sport he had not pursued while in high school. "	 Oosterbaan was both a scholar and an athlete.	male
Podhoretz served as Commentary magazine's Editor-in-Chief from 1960 (when he replaced Elliot E. Cohen) until his retirement in 1995. 	 Podhoretz remains Commentary's Editor-at-Large.	male
"There is a memorial to him inside the church, with an epitaph written by his friend, William Wordsworth. "	" Southey was also a prolific letter writer, literary scholar, essay writer, historian and biographer."	male
"In 1896, he helped establish the Collectors Club of New York, and was later its president for a number of years. "	" Luff had become perhaps the most prolific philatelic writer of the age, with works ranging from the tutorial What Philately Teaches Us (1899) to the classic reference work The Postage Stamps of the United States (1902), and numerous articles in the AJP and Mekeel's Weekly Stamp News."	male
"While there, he was known for taking wagers on the course, presumably betting on himself against all takers of his challenges. "	" Sayers was a golf instructor to royalty, nobility and fellow professionals."	male
