context	segment	gender
"Gauguin's art became popular after his death, partially from the efforts of dealer Ambroise Vollard, who organized exhibitions of his work late in his career and assisted in organizing two important posthumous exhibitions in Paris. "	" Gauguin was an important figure in the Symbolist movement as a painter, sculptor, printmaker, ceramist, and writer."	male
"At the Tenth International Medical Congress held in 1890 in Berlin, Koch unexpectedly introduced a cure for tuberculosis, which he called tuberculin. "	 The public trusted the famous physician and reacted enthusiastically.	male
"Delecluze, in his Louis David et son temps, has also a brief life of Girodet. "	 The exhibition assembled more than 100 seminal works (about 60 paintings and 40 drawings) that demonstrated the artist's range as a painter as well as a draftsman.	male
He is an Honoured Man of the Aktubinsk region. 	" Lonchakov has logged over 1400 hours of flight time, is a Class 1 Air Force pilot, and a paratroop training instructor with 526 jumps."	male
"Interpreting the contributions of Marx and Weber, in particular, as foundations for a dynamic theory of modern society, he starts out from the proposition that it is only from the perspective of “globalization” (including the debates about restructuring, transnational corporations, and neo-imperialism) that the contradictions and paradoxes of modern society can be disentangled.[citation needed] The spectrum of his theoretical reference points reach from the critical theory of the Frankfurt School at one end, to Joseph Schumpeter's social theory of capitalism, at the other. "	" Dahms is also associate editor of Basic Income Studies, Soundings."	male
"After studying physics at Erlangen and Göttingen, Friedrich Kohlrausch completed his doctorate in Göttingen. "	" After a two-year work as a lecturer in Frankfurt, Kohlrausch was appointed a professor of physics at the University of Göttingen (1866–70)."	male
Captain Rinnan received the highest civil honour in Norway as a result of his handling of this difficult incident. 	" Rinnan has been a sailor since 1958, and a captain for 23 years."	male
"During his time on the National Security Council of President Bush, he was involved in several Iraq strategy reviews, including the one that led to the 2007 surge strategy. "	" As a professor, Feaver has been the recipient of numerous teaching awards."	male
"In 1851, he was elected a foreign member of the Royal Swedish Academy of Sciences. "	 Brongniart was an indefatigable investigator and a prolific writer of books and memoirs.	male
"Albee insisted that he did not want to be known as a gay writer, saying in his acceptance speech for the 2011 Lambda Literary Foundation's Pioneer Award for Lifetime Achievement: A writer who happens to be gay or lesbian must be able to transcend self. "	 I am a writer who happens to be gay.	male
Lao She lived there until his death 16 years later. 	 The courtyard contains persimmon trees planted by the writer.	male
"In all, he wrote more than 100 books. "	" Sengupta was closely associated with the famous magazine Kallol, and was its editor for some time."	male
"Of his mother, Eulenburg wrote: My mother, whom I deeply adored, the ideal figure who filled my whole being with boundless love, fired my inspiration. "	" Keenly interested in music, Eulenburg enjoyed considerable success as a writer of ballads."	male
"According to Burchfield's friend and colleague Edward Hopper, The work of Charles Burchfield is most decidedly founded, not on art, but on life, and the life that he knows and loves best. "	" Burchfield has been more recently described as the mystic, cryptic painter of transcendental landscapes, trees with telekinetic halos, and haunted houses emanating ectoplasmic auras."	male
"As a sound designer, his credits include the Star Wars and Indiana Jones film series, Invasion of the Body Snatchers (1978), E.T. the Extra-Terrestrial (1982), WALL-E (2008) and Star Trek (2009). "	 Burtt was also the sound editor for WALL-E and performed the vocalizations of the titular character as well as other robots in the film.	male
"About 40 hours after he had been formally inaugurated, Hevia resigned early Thursday morning in favor of Mendieta. "	" Hevia, who was also a surgeon, had been the first Cuban national to graduate from the United States Naval Academy at Annapolis, as a member of the Class of 1920."	male
"Out of fear of his creation destroying him, Professor Weirdo intended to add just a touch of the aforementioned tincture of tenderness to the mold, but Count Kook bumped the Professor's elbow, resulting in too much of the tincture being added to the mix. "	" Professor Weirdo's nemesis was Professor Fruitcake, another mad scientist who lived in a castle on an opposite hill."	male
