context	segment	gender
"In 1801, Skinner became the state's attorney for Bennington County, a position he held until 1813. "	" From 1805 to 1813, Skinner was probate judge for the Manchester district."	male
He was ambassador of Uruguay to the OAS from 1996 to the 2000. 	 University professor of Social Communication at UCUDAL.	male
He earned his master's degree in biology at Reed College and his PhD at Princeton University in 1943. 	" After college, McElroy became a professor at Johns Hopkins University."	male
"Stoner graduated summa cum laude with an A.B. from Middlebury College in 1977, where he was a student of Murray Dry and Paul Nelson. "	" Before arriving at LSU in 1988, Stoner was an instructor in Politics and Public Policy at Goucher College."	male
"Among his many public lectures, Smythe gave several to the Royal Geographical Society, his first in 1931 titled Explorations in Garhwal around Kamet and his second in 1947 titled An Expedition to the Lloyd George Mountains, North-East British Columbia. "	 Smythe was a prodigious writer and produced many popular books.	male
"In 1990, he founded Ion Țiriac Bank, the first private bank in post-Communist Romania. "	 Țiriac is an avid car collector.	male
"The changing nature of the connection between the Americans and the British Royal Navy is captured in Aubrey's expressions of gratitude to Michael Herapath for his help in their escape from the French spies, out to a Royal Navy ship in Boston harbor. "	 The American Herapath had served as assistant to Maturin on the Leopard.	male
"In 1891 he was commissioned by the Mexican government to create statues of national heroes for Paseo de la Reforma, in Mexico City. "	" Alciati was appointed professor of sculpture, decoration and modelling at the Escuela Nacional de Bellas Artes in 1895."	male
"In 1919, the Laboratory became a part of the Warsaw University of Technology, where, as a professor, Miklaszewski worked until the end of his life. "	" Professor Miklaszewski was very active in the scientific, didactic, organizational and publishing fields."	male
"When his appointed term as district attorney expired in 1918, he ran for re-election and was elected to the post. "	" Then from 1927 to 1934, DeArmond served as Deschutes County’s district judge."	male
He studied at the University of Munich under the noted chemist Justus von Liebig; he was Liebig's last student. 	 Loew became associate professor at Munich University in 1886.	male
Brosnan also raises money for charitable causes through sales of his paintings. 	" I always wanted to be an artist, a painter."	male
"Ager was associated with Reform (both the newspaper and literal reform), for the rest of his life. "	 The editor of Reform died in 1903 and Ager took over the position.	male
"The removal of internal organs from three of the victims led to contemporary proposals that considerable anatomical knowledge was displayed by the murderer, which would seem to indicate that his occupation was that of a butcher or a surgeon. "	" Most of the anonymous confessional letters were dismissed by the police as hoaxes but one, known as the From Hell letter after a phrase used by the writer, was treated more seriously; it was sent with a small box containing half of a preserved human kidney."	male
"He has also worked to explain archaeology and Aztec civilization to the public through lectures, writings, and museum exhibits, and was an interviewee for the Harvard Gazette in 2018 on the topic of ancient Aztec religion. "	" Professor Matos has received many honors and awards, both in Mexico and in other countries."	male
Alessandro Achillini began teaching when he was 21 years old. 	 During the 2-year period between 1506-1508 Achillini was a Professor at the University of Padua.	male
He was later elected to the Berlin Academy in 1746 and a Fellow of the Royal Society in 1748. 	" When the Encyclopédie was organised in the late 1740s, d'Alembert was engaged as co-editor (for mathematics and science) with Diderot, and served until a series of crises temporarily interrupted the publication in 1757."	male
"He told the members that a netsuke was at one time carefully carved by the man who wore it, building something of himself into the design, and although a class of professional netsuke makers arose later, whose work might have been more technically adept, it was ordinarily cold, stiff, and without imagination. ... "	" Missing was the element of the amateur carver, which causes these netsuke to be esteemed so much higher by the collector than the commercial product carved for money."	male
"Was archbishop for a long time, into his old age. "	" Was knowledgeable in several subjects, and was professor of astronomy and logistics at Uppsala University."	male
"In June 1861 he was elected a Fellow of the Royal Society as: The Author of A work on the Diseases of the Lungs, and of a work on the Diseases of the Heart and Aorta – and of other contributions to Pathological Science. "	 Eminent as a Physician.	male
